National Center for Education Statistics,,,,,,,,,,,,,,,,,,,,,,,,,
CCD public school data 2019-2020 school year,,,,,,,,,,,,,,,,,,,,,,,,,
The file contains (525) records based on your search.,,,,,,,,,,,,,,,,,,,,,,,,,
NOTES:,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
[ ] indicates that the data are not applicable.,,,,,,,,,,,,,,,,,,,,,,,,,
[ ] indicates that the data are missing.,,,,,,,,,,,,,,,,,,,,,,,,,
[ ] indicates that the data do not meet NCES data quality standards.,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"SEARCH CRITERIA: State: ""Washington""-County: ""king county""-School Description: ""Regular, Special Education, Vocational, Other/Alternative""",,,,,,,,,,,,,,,,,,,,,,,,,
"NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. To download full CCD datasets, please go to the CCD home page. http://nces.ed.gov/ccd",,,,,,,,,,,,,,,,,,,,,,,,,
NCES School ID,State School ID,NCES District ID,State District ID,Low Grade*,High Grade*,School Name,District,County Name*,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Locale Code*,Locale*,Charter,Magnet*,Title I School*,Title 1 School Wide*,Students*,Teachers*,Student Teacher Ratio*,Free Lunch*,Reduced Lunch*
530396000625,WA-17415-2565,5303960,WA-17415,PK,06,Meridian Elementary School,Kent School District,King County,25621 140th Ave SE,Kent,WA,98042,3601,(253)373-7664,12,City: Midsize,No,No,Yes,Yes,571.00000,30.45000,18.8000000,193.00000,45.00000
530396000626,WA-17415-3233,5303960,WA-17415,07,08,Meridian Middle School,Kent School District,King County,23480 120th Ave SE,Kent,WA,98031,3612,(253)373-7383,12,City: Midsize,No,No,Yes,Yes,588.00000,30.26000,19.4000000,265.00000,66.00000
530792000404,WA-17412-3958,5307920,WA-17412,KG,06,Meridian Park Elementary School,Shoreline School District,King County,17077 Meridian Avenue N.,Shoreline,WA,98133,5598,(206)393-4251,21,Suburb: Large,No,Yes,Yes,Yes,745.00000,44.66000,16.7000000,141.00000,48.00000
530771002349,WA-17001-1547,5307710,WA-17001,09,12,Middle College High School,Seattle School District No. 1,King County,401 NE Northgate Way,SEATTLE,WA,98125,,(206)366-7940,11,City: Large,No,No,No,†,72.00000,8.40000,8.6000000,21.00000,2.00000
530354000537,WA-17401-2984,5303540,WA-17401,PK,05,Midway Elementary,Highline School District,King County,22447 24th Ave S,Des Moines,WA,98198,7199,(206)631-4400,21,Suburb: Large,No,No,Yes,Yes,562.00000,27.30000,20.6000000,359.00000,42.00000
530396002986,WA-17415-5016,5303960,WA-17415,07,08,Mill Creek Middle School,Kent School District,King County,620 Central Ave N,Kent,WA,98032,4511,(253)373-7446,12,City: Midsize,No,No,Yes,Yes,888.00000,45.45000,19.5000000,515.00000,135.00000
530396002799,WA-17415-4581,5303960,WA-17415,PK,06,Millennium Elementary School,Kent School District,King County,11919 SE 270th ST,Kent,WA,98030,8638,(253)373-3900,12,City: Midsize,No,No,Yes,Yes,595.00000,30.37000,19.6000000,339.00000,75.00000
530282000443,WA-17210-3159,5302820,WA-17210,PK,05,Mirror Lake Elementary School,Federal Way School District,King County,625 S 314TH ST,FEDERAL WAY,WA,98003,5214,(253)945-3300,21,Suburb: Large,No,No,Yes,Yes,474.00000,30.51000,15.5000000,371.00000,43.00000
530771001219,WA-17001-2322,5307710,WA-17001,KG,05,Montlake Elementary School,Seattle School District No. 1,King County,2409 22 AV E,SEATTLE,WA,98112,2646,(206)252-3300,11,City: Large,No,No,No,†,250.00000,17.01000,14.7000000,10.00000,1.00000
530591000890,WA-17417-3442,5305910,WA-17417,PK,05,Moorlands Elementary,Northshore School District,King County,15115 84 AV NE,Kenmore,WA,98028,4709,(425)408-5100,21,Suburb: Large,No,No,No,†,696.00000,38.52000,18.1000000,40.00000,6.00000
530354000538,WA-17401-3279,5303540,WA-17401,09,12,Mount Rainier High School,Highline School District,King County,22450 19th Ave S,Des Moines,WA,98198,7699,(206)631-7000,21,Suburb: Large,No,No,Yes,Yes,1728.00000,69.51000,24.9000000,748.00000,217.00000
530804001330,WA-17410-2850,5308040,WA-17410,09,12,Mount Si High School,Snoqualmie Valley School District,King County,8651 MEADOWBROOK WAY SE,SNOQUALMIE,WA,98065,,(425)831-8100,31,Town: Fringe,No,No,Yes,No,1925.00000,83.90000,22.9000000,113.00000,57.00000
530354000539,WA-17401-2144,5303540,WA-17401,PK,05,Mount View Elementary,Highline School District,King County,10811 12th Ave SW,Seattle,WA,98146,2125,(206)631-4500,21,Suburb: Large,No,No,Yes,Yes,535.00000,29.23000,18.3000000,267.00000,54.00000
530030001443,WA-17408-4462,5300300,WA-17408,06,08,Mt Baker Middle School,Auburn School District,King County,620 37TH ST SE,AUBURN,WA,98002,8011,(253)804-4555,13,City: Small,No,No,Yes,Yes,977.00000,52.08000,18.8000000,345.00000,140.00000
530423000668,WA-17414-3748,5304230,WA-17414,PK,05,Muir Elementary,Lake Washington School District,King County,14012 132nd AVE NE,Kirkland,WA,98034,1511,(425)936-2640,21,Suburb: Large,No,No,Yes,Yes,425.00000,29.56000,14.4000000,98.00000,22.00000
530771001222,WA-17001-3479,5307710,WA-17001,09,12,Nathan Hale High School,Seattle School District No. 1,King County,10750 30 AV NE,SEATTLE,WA,98125,7937,(206)252-3680,11,City: Large,No,No,No,†,1147.00000,59.88000,19.2000000,262.00000,61.00000
530282000444,WA-17210-3625,5302820,WA-17210,KG,08,Nautilus K-8 School,Federal Way School District,King County,1000 S 289TH ST,FEDERAL WAY,WA,98003,8256,(253)945-3400,21,Suburb: Large,No,No,Yes,Yes,577.00000,31.65000,18.2000000,269.00000,81.00000
530396002309,WA-17415-4356,5303960,WA-17415,KG,06,Neely O Brien Elementary School,Kent School District,King County,6300 S 236th ST,Kent,WA,98032,2690,(253)373-7434,12,City: Midsize,No,No,Yes,Yes,765.00000,47.02000,16.3000000,463.00000,61.00000
530723001070,WA-17403-3434,5307230,WA-17403,06,08,Nelsen Middle School,Renton School District,King County,2403 Jones Ave S,Renton,WA,98055,4304,(425)204-3000,12,City: Midsize,No,No,Yes,Yes,1007.00000,49.40000,20.4000000,434.00000,130.00000
530354002967,WA-17401-1972,5303540,WA-17401,09,12,New Start,Highline School District,King County,614 SW 120th St,Seattle,WA,98146,,(206)631-7750,21,Suburb: Large,No,No,Yes,Yes,134.00000,12.40000,10.8000000,91.00000,13.00000
530375002981,WA-17411-4592,5303750,WA-17411,KG,05,Newcastle Elementary School,Issaquah School District,King County,8400 136th Ave SE,Newcastle,WA,98059,,(425)837-5801,21,Suburb: Large,No,No,No,†,617.00000,38.67000,16.0000000,38.00000,10.00000
530039000077,WA-17405-3437,5300390,WA-17405,PK,05,Newport Heights Elementary,Bellevue School District,King County,5225 119th Ave SE,Bellevue,WA,98006,3301,(425)456-5500,12,City: Midsize,No,No,No,†,553.00000,31.20000,17.7000000,98.00000,5.00000
530039000078,WA-17405-3486,5300390,WA-17405,09,12,Newport Senior High School,Bellevue School District,King County,4333 Factoria Boulevard SE,Bellevue,WA,98006,1999,(425)456-7400,12,City: Midsize,No,No,No,†,1781.00000,86.90000,20.5000000,120.00000,49.00000
530771001223,WA-17001-3218,5307710,WA-17001,PK,05,North Beach Elementary School,Seattle School District No. 1,King County,9018 24 AV NW,SEATTLE,WA,98117,2801,(206)252-1510,11,City: Large,No,No,No,†,402.00000,26.22000,15.3000000,23.00000,5.00000
530804001331,WA-17410-2287,5308040,WA-17410,KG,05,North Bend Elementary School,Snoqualmie Valley School District,King County,400 E THIRD ST,NORTH BEND,WA,98045,,(425)831-8400,31,Town: Fringe,No,No,Yes,No,540.00000,33.50000,16.1000000,61.00000,21.00000
530792003685,WA-17412-5592,5307920,WA-17412,KG,KG,North City,Shoreline School District,King County,816 NE 190TH ST,SHORELINE,WA,98155,,(206)393-4262,21,Suburb: Large,No,No,No,†,275.00000,17.13000,16.1000000,51.00000,20.00000
530354002304,WA-17401-2983,5303540,WA-17401,PK,05,North Hill Elementary,Highline School District,King County,19835 8th Ave S,Des Moines,WA,98148,2246,(206)631-4600,21,Suburb: Large,No,No,Yes,Yes,547.00000,30.85000,17.7000000,165.00000,47.00000
530771001225,WA-17001-3027,5307710,WA-17001,PK,05,Northgate Elementary School,Seattle School District No. 1,King County,11725 1 AV NE,SEATTLE,WA,98125,4713,(206)252-4180,11,City: Large,No,No,Yes,Yes,254.00000,20.69000,12.3000000,122.00000,28.00000
530591003720,WA-17417-5583,5305910,WA-17417,KG,08,Northshore Family Partnership,Northshore School District,King County,18101 Avondale Road NE,Woodinville,WA,98077,,(425)408-4100,21,Suburb: Large,No,No,No,†,119.00000,–,†,3.00000,0.00000
530591000891,WA-17417-4021,5305910,WA-17417,06,08,Northshore Middle School,Northshore School District,King County,12101 NE 160 ST,Bothell,WA,98011,4141,(425)408-6700,21,Suburb: Large,No,No,Yes,No,942.00000,43.84000,21.5000000,86.00000,25.00000
530423001843,WA-17414-4167,5304230,WA-17414,06,08,Northstar Middle School,Lake Washington School District,King County,10903 NE 53rd St,Kirkland,WA,98033,,(425)936-1760,21,Suburb: Large,No,No,No,†,90.00000,4.43000,20.3000000,†,†
530498003566,WA-17400-5447,5304980,WA-17400,PK,05,Northwood Elementary School,Mercer Island School District,King County,4030 86th Ave SE,Mercer Island,WA,98040,,(253)841-8740,21,Suburb: Large,No,No,Yes,No,479.00000,30.63000,15.6000000,25.00000,4.00000
530396002521,WA-17415-4485,5303960,WA-17415,07,08,Northwood Middle School,Kent School District,King County,17007 SE 184th ST,Renton,WA,98058,9512,(253)373-7780,21,Suburb: Large,No,No,No,†,596.00000,27.39000,21.8000000,123.00000,52.00000
530771001226,WA-17001-3868,5307710,WA-17001,09,12,Nova High School,Seattle School District No. 1,King County,301 21st Avenue East,SEATTLE,WA,98122,5364,(206)252-3500,11,City: Large,No,No,No,†,212.00000,16.48000,12.9000000,50.00000,4.00000
530039000079,WA-17405-3631,5300390,WA-17405,06,08,Odle Middle School,Bellevue School District,King County,502 143rd Avenue NE,Bellevue,WA,98007,,(425)456-6600,12,City: Midsize,No,No,No,†,1026.00000,55.17000,18.6000000,137.00000,41.00000
530771001228,WA-17001-2976,5307710,WA-17001,PK,05,Olympic Hills Elementary School,Seattle School District No. 1,King County,13018 20 AV NE,SEATTLE,WA,98125,4122,(206)252-4300,11,City: Large,No,No,Yes,Yes,504.00000,34.62000,14.6000000,240.00000,45.00000
530030000038,WA-17408-3169,5300300,WA-17408,06,08,Olympic Middle School,Auburn School District,King County,839 21st ST SE,AUBURN,WA,98002,8300,(253)931-4966,13,City: Small,No,No,Yes,Yes,969.00000,51.29000,18.9000000,551.00000,163.00000
530282000447,WA-17210-3432,5302820,WA-17210,PK,05,Olympic View Elementary School,Federal Way School District,King County,2626 SW 327TH ST,FEDERAL WAY,WA,98023,2535,(253)945-3500,21,Suburb: Large,No,No,Yes,Yes,427.00000,28.99000,14.7000000,307.00000,43.00000
530771001229,WA-17001-2256,5307710,WA-17001,KG,05,Olympic View Elementary School,Seattle School District No. 1,King County,504 NE 95 ST,SEATTLE,WA,98115,2128,(206)252-5500,11,City: Large,No,No,Yes,No,454.00000,27.26000,16.7000000,146.00000,20.00000
530723003450,WA-17403-5335,5307230,WA-17403,11,12,Open Door Youth Reengagement Renton,Renton School District,King County,2607 Jones Ave S,Renton,WA,98055,,(425)204-2520,12,City: Midsize,No,No,Yes,Yes,67.00000,–,†,24.00000,5.00000
530031303403,WA-17937-5306,5300313,WA-17937,11,12,Open Doors at LWIT,Lake Washington Institute of Technology,King County,11605 132nd Ave NE,Kirkland,WA,98034,,(425)739-8274,21,Suburb: Large,No,No,No,†,478.00000,–,†,†,†
530282003479,WA-17210-5348,5302820,WA-17210,09,12,Open Doors Youth Reengagement (1418),Federal Way School District,King County,31455 28th Ave S,Federal Way,WA,98003,,(253)945-4590,21,Suburb: Large,No,No,Yes,Yes,200.00000,5.07000,39.4000000,117.00000,9.00000
530771002231,WA-17001-4065,5307710,WA-17001,KG,08,Orca K-8 School,Seattle School District No. 1,King County,5215 46 AVE S,SEATTLE,WA,98118,2313,(206)252-6900,11,City: Large,No,No,No,†,406.00000,23.93000,17.0000000,92.00000,17.00000
530723001410,WA-17403-1648,5307230,WA-17403,PK,12,Out Of District Facility,Renton School District,King County,300 SW 7th St,Renton,WA,98055,2307,(425)204-2200,12,City: Midsize,No,No,No,†,23.00000,–,†,7.00000,3.00000
530375003337,WA-17411-5200,5303750,WA-17411,06,08,Pacific Cascade Middle School,Issaquah School District,King County,24635 SE Issaquah Fall City Ro,Issaquah,WA,98029,,(425)837-5900,41,Rural: Fringe,No,No,No,†,1021.00000,44.91000,22.7000000,44.00000,23.00000
530354000543,WA-17401-3333,5303540,WA-17401,06,08,Pacific Middle School,Highline School District,King County,22705 24th Ave S,Des Moines,WA,98198,7195,(206)631-5800,21,Suburb: Large,No,No,Yes,Yes,734.00000,36.57000,20.1000000,456.00000,94.00000
530282001767,WA-17210-3329,5302820,WA-17210,PK,05,Panther Lake Elementary School,Federal Way School District,King County,34424 1ST AV S,FEDERAL WAY,WA,98003,6501,(253)945-3600,21,Suburb: Large,No,No,Yes,Yes,425.00000,27.51000,15.4000000,278.00000,40.00000
530396000628,WA-17415-5178,5303960,WA-17415,PK,06,Panther Lake Elementary School,Kent School District,King County,10200 SE 216TH ST,Kent,WA,98031,2036,(253)373-7470,12,City: Midsize,No,No,Yes,Yes,676.00000,37.49000,18.0000000,388.00000,65.00000
530456002797,WA-17407-1854,5304560,WA-17407,PK,12,PARADE,Riverview School District,King County,32302 NE 50th St,Carnation,WA,98014,6332,(206)333-4370,21,Suburb: Large,No,No,No,†,128.00000,3.85000,33.2000000,8.00000,6.00000
530396000629,WA-17415-3491,5303960,WA-17415,PK,06,Park Orchard Elementary School,Kent School District,King County,11010 SE 232nd ST,Kent,WA,98031,3457,(253)373-7473,12,City: Midsize,No,No,Yes,Yes,479.00000,27.47000,17.4000000,246.00000,48.00000
530354000544,WA-17401-3335,5303540,WA-17401,PK,05,Parkside Elementary,Highline School District,King County,2104 S 247th St,Des Moines,WA,98198,3901,(206)631-4700,21,Suburb: Large,No,No,Yes,Yes,392.00000,22.16000,17.7000000,244.00000,53.00000
530792001313,WA-17412-3489,5307920,WA-17412,KG,06,Parkwood Elementary,Shoreline School District,King County,1815 N. 155th Street,Shoreline,WA,98133,5904,(206)393-4150,21,Suburb: Large,No,No,Yes,Yes,451.00000,28.54000,15.8000000,114.00000,44.00000
530771001102,WA-17001-1620,5307710,WA-17001,KG,08,Pathfinder K-8 School,Seattle School District No. 1,King County,1901 SW Genesee St,SEATTLE,WA,98106,,(206)252-9710,11,City: Large,No,No,No,†,494.00000,33.65000,14.7000000,44.00000,18.00000
530039000082,WA-17405-3168,5300390,WA-17405,PK,05,Phantom Lake Elementary,Bellevue School District,King County,1050 160th Avenue SE,Bellevue,WA,98008,5099,(425)456-5600,12,City: Midsize,No,No,No,†,453.00000,25.36000,17.9000000,101.00000,16.00000
530375000580,WA-17411-3879,5303750,WA-17411,06,08,Pine Lake Middle School,Issaquah School District,King County,3095 Issaquah-Pine Lake Rd,SAMMAMISH,WA,98075,,(425)837-5700,21,Suburb: Large,No,No,No,†,942.00000,41.30000,22.8000000,29.00000,7.00000
530396000630,WA-17415-3593,5303960,WA-17415,PK,06,Pine Tree Elementary School,Kent School District,King County,27825 118th Ave SE,Kent,WA,98030,8778,(253)373-7687,12,City: Midsize,No,No,Yes,Yes,436.00000,26.56000,16.4000000,256.00000,45.00000
530030000039,WA-17408-3227,5300300,WA-17408,PK,05,Pioneer Elementary School,Auburn School District,King County,2301 M ST SE,AUBURN,WA,98002,7627,(253)931-4986,13,City: Small,No,No,Yes,Yes,544.00000,29.56000,18.4000000,389.00000,68.00000
530771003046,WA-17001-5046,5307710,WA-17001,PK,12,Private School Services,Seattle School District No. 1,King County,PO BOX 34165,Seattle,WA,98124,1165,(206)252-0805,11,City: Large,No,No,No,†,192.00000,–,†,17.00000,1.00000
530039000090,WA-17405-3224,5300390,WA-17405,PK,05,Puesta del Sol Elementary School,Bellevue School District,King County,3810 132nd Avenue SE,Bellevue,WA,98006,1310,(425)456-6100,12,City: Midsize,No,Yes,No,†,570.00000,28.22000,20.2000000,24.00000,8.00000
530354003283,WA-17401-5172,5303540,WA-17401,09,12,Puget Sound High School,Highline School District,King County,18010 8th Ave South,Burien,WA,98148,,(206)631-7300,21,Suburb: Large,No,No,Yes,Yes,63.00000,1.41000,44.7000000,31.00000,13.00000
530354002103,WA-17401-2270,5303540,WA-17401,10,12,Puget Sound Skills Center,Highline School District,King County,18010 8th Ave S,Seattle,WA,98148,1908,(206)631-7300,21,Suburb: Large,No,No,No,†,0.00000,15.08000,†,41.00000,11.00000
530771003318,WA-17001-5204,5307710,WA-17001,KG,05,Queen Anne Elementary,Seattle School District No. 1,King County,411 Boston St.,Seattle,WA,98109,,(206)252-2480,11,City: Large,No,No,No,†,222.00000,12.93000,17.2000000,11.00000,4.00000
530771001236,WA-17001-3327,5307710,WA-17001,09,12,Rainier Beach High School,Seattle School District No. 1,King County,8815 SEWARD PARK AV S,SEATTLE,WA,98118,4743,(206)252-6350,11,City: Large,No,No,Yes,Yes,755.00000,44.59000,16.9000000,454.00000,80.00000
530030002434,WA-17408-4385,5300300,WA-17408,06,08,Rainier Middle School,Auburn School District,King County,30620 116TH AVE SE,AUBURN,WA,98092,3161,(253)931-4843,13,City: Small,No,No,Yes,Yes,1022.00000,48.82000,20.9000000,423.00000,136.00000
530033503533,WA-17908-5380,5300335,WA-17908,05,08,Rainier Prep,Rainier Prep Charter School District,King County,10211 12th Ave S,Seattle,WA,98168,,(206)494-5979,21,Suburb: Large,Yes,No,Yes,Yes,350.00000,23.80000,14.7000000,195.00000,54.00000
530034203602,WA-17910-5468,5300342,WA-17910,06,10,Rainier Valley Leadership Academy,Rainier Valley Leadership Academy,King County,6020 Rainier Avenue S,Seattle,WA,98118,,(206)659-0956,11,City: Large,Yes,No,Yes,Yes,320.00000,22.00000,14.5000000,228.00000,13.00000
530282002440,WA-17210-4422,5302820,WA-17210,PK,05,Rainier View Elementary School,Federal Way School District,King County,3015 S 368TH ST,FEDERAL WAY,WA,98003,7669,(253)945-3700,21,Suburb: Large,No,No,Yes,Yes,511.00000,32.01000,16.0000000,312.00000,50.00000
530771003361,WA-17001-3380,5307710,WA-17001,PK,05,Rainier View Elementary School,Seattle School District No. 1,King County,11650 BEACON AV S,SEATTLE,WA,98178,2881,(206)252-6700,11,City: Large,No,No,Yes,Yes,245.00000,17.81000,13.8000000,120.00000,35.00000
530354002974,WA-17401-3553,5303540,WA-17401,09,12,Raisbeck Aviation High School,Highline School District,King County,9229 East Marginal Way S,Tukwila,WA,98108,,(206)631-7200,21,Suburb: Large,No,No,No,†,400.00000,19.30000,20.7000000,72.00000,40.00000
530423000664,WA-17414-3549,5304230,WA-17414,PK,PK,Ready Start Preschool,Lake Washington School District,King County,15130 NE 95th ST,Redmond,WA,98052,2516,(425)882-8170,13,City: Small,No,No,No,†,0.00000,0.00000,†,–,–
530423000678,WA-17414-2289,5304230,WA-17414,KG,05,Redmond Elementary,Lake Washington School District,King County,16800 NE 80th,Redmond,WA,98052,3942,(425)936-2660,13,City: Small,No,No,Yes,No,652.00000,42.37000,15.4000000,90.00000,28.00000
530423000679,WA-17414-3528,5304230,WA-17414,09,12,Redmond High,Lake Washington School District,King County,17272 NE 104th,Redmond,WA,98052,2813,(425)936-1800,13,City: Small,No,No,Yes,No,2087.00000,101.31000,20.6000000,167.00000,61.00000
530423000680,WA-17414-3232,5304230,WA-17414,06,08,Redmond Middle School,Lake Washington School District,King County,10055 166th AVE NE,Redmond,WA,98052,3010,(425)936-2440,13,City: Small,No,No,Yes,No,1007.00000,48.08000,20.9000000,96.00000,29.00000
530396002728,WA-17415-1807,5303960,WA-17415,09,12,Regional Justice Center,Kent School District,King County,12033 SE 256th ST Suite A300,Kent,WA,98030,6503,(253)373-7134,12,City: Midsize,No,No,No,†,16.00000,1.00000,16.0000000,5.00000,2.00000
530423003070,WA-17414-5057,5304230,WA-17414,06,08,Renaissance School,Lake Washington School District,King County,4000 228th NE,Sammamish,WA,98074,,(425)936-1544,21,Suburb: Large,No,Yes,No,†,92.00000,3.60000,25.6000000,3.00000,1.00000
530723003073,WA-17403-5070,5307230,WA-17403,KG,12,Renton Academy,Renton School District,King County,2607 Jones Ave S,Renton,WA,98055,,(425)204-2550,12,City: Midsize,No,No,Yes,Yes,39.00000,8.00000,4.9000000,25.00000,4.00000
530723001081,WA-17403-3521,5307230,WA-17403,KG,05,Renton Park Elementary School,Renton School District,King County,16828 128th Ave SE,Renton,WA,98058,6149,(425)204-2950,12,City: Midsize,No,No,Yes,Yes,410.00000,29.30000,14.0000000,198.00000,43.00000
530723001082,WA-17403-2475,5307230,WA-17403,09,12,Renton Senior High School,Renton School District,King County,400 S 2nd St,Renton,WA,98055,2007,(425)204-3400,12,City: Midsize,No,No,Yes,Yes,1217.00000,55.41000,22.0000000,548.00000,196.00000
530032503687,WA-17941-5590,5300325,WA-17941,11,12,Renton Technical College DFTC,Renton Technical College,King County,3000 NE 4TH ST,RENTON,WA,98056,,(425)235-2352,12,City: Midsize,No,No,No,†,0.00000,0.00000,†,–,–
530032503695,WA-17941-5591,5300325,WA-17941,11,12,Renton Technical College DFTC Direct Enrollment,Renton Technical College,King County,3000 4th St NE,Renton,WA,98056,,(425)235-2352,12,City: Midsize,No,No,No,†,10.00000,–,†,†,†
530771002873,WA-17001-4263,5307710,WA-17001,PK,12,Residential Consortium,Seattle School District No. 1,King County,2142 10 AV W,SEATTLE,WA,98119,2845,(206)252-0832,11,City: Large,No,No,Yes,Yes,25.00000,–,†,10.00000,0.00000
530792001314,WA-17412-2703,5307920,WA-17412,KG,06,Ridgecrest Elementary,Shoreline School District,King County,16516 10th Avenue N.E.,Shoreline,WA,98155,5904,(206)393-4272,21,Suburb: Large,No,No,Yes,Yes,503.00000,29.71000,16.9000000,88.00000,46.00000
530396002111,WA-17415-4293,5303960,WA-17415,PK,06,Ridgewood Elementary School,Kent School District,King County,18030 162nd PL SE,Renton,WA,98058,9180,(253)373-7482,21,Suburb: Large,No,No,No,†,510.00000,27.98000,18.2000000,55.00000,14.00000
530723003603,WA-17403-5484,5307230,WA-17403,06,08,Risdon Middle School,Renton School District,King County,6928 116th Ave SE,Newcastle,WA,98056,,(425)204-2700,21,Suburb: Large,No,No,Yes,No,906.00000,41.20000,22.0000000,246.00000,88.00000
530771001255,WA-17001-2120,5307710,WA-17001,PK,05,Rising Star Elementary School,Seattle School District No. 1,King County,8311 BEACON AV S,SEATTLE,WA,98108,3915,(206)252-7500,11,City: Large,No,No,Yes,Yes,435.00000,35.04000,12.4000000,261.00000,62.00000
530771003620,WA-17001-5486,5307710,WA-17001,06,08,Robert Eagle Staff Middle School,Seattle School District No. 1,King County,1330 N 90th St,Seattle,WA,98103,4016,(206)413-2300,11,City: Large,No,No,No,†,810.00000,45.84000,17.7000000,145.00000,39.00000
530876000692,WA-17409-4415,5308760,WA-17409,PK,05,Rock Creek Elementary,Tahoma School District,King County,25700 MAPLE VALLEY BLK DIAM RD,Maple Valley,WA,98038,8307,(425)413-3300,21,Suburb: Large,No,No,No,†,716.00000,42.50000,16.8000000,50.00000,27.00000
530423001842,WA-17414-4147,5304230,WA-17414,KG,05,Rockwell Elementary,Lake Washington School District,King County,11125 - 162nd AVE NE,Redmond,WA,98052,2676,(425)936-2670,13,City: Small,No,No,No,†,543.00000,30.76000,17.7000000,15.00000,11.00000
530771001239,WA-17001-2285,5307710,WA-17001,09,12,Roosevelt High School,Seattle School District No. 1,King County,1410 NE 66 ST,SEATTLE,WA,98115,6744,(206)252-4810,11,City: Large,No,No,No,†,1822.00000,81.64000,22.3000000,135.00000,27.00000
530423003077,WA-17414-5053,5304230,WA-17414,KG,05,Rosa Parks Elementary,Lake Washington School District,King County,22845 NE Cedar Park Crescent,Redmond,WA,98053,5887,(425)936-2650,21,Suburb: Large,No,No,No,†,649.00000,38.62000,16.8000000,9.00000,2.00000
530423000682,WA-17414-2992,5304230,WA-17414,KG,05,Rose Hill Elementary,Lake Washington School District,King County,8044 128th AVE NE,Kirkland,WA,98033,8023,(425)936-2680,21,Suburb: Large,No,No,Yes,No,487.00000,30.58000,15.9000000,64.00000,22.00000
530423000683,WA-17414-3706,5304230,WA-17414,06,08,Rose Hill Middle School,Lake Washington School District,King County,13505 NE 75th,Redmond,WA,98052,4032,(425)936-2460,13,City: Small,No,No,Yes,No,1025.00000,48.94000,20.9000000,112.00000,16.00000
530771001240,WA-17001-3157,5307710,WA-17001,PK,05,Roxhill Elementary School,Seattle School District No. 1,King County,7740 34th Ave SW,SEATTLE,WA,98126,3963,(206)252-9570,11,City: Large,No,No,Yes,Yes,300.00000,21.13000,14.2000000,152.00000,23.00000
530423000659,WA-17414-3703,5304230,WA-17414,KG,05,Rush Elementary,Lake Washington School District,King County,6101 152nd Ave NE,Redmond,WA,98052,4766,(425)936-2690,13,City: Small,No,No,No,†,681.00000,38.79000,17.6000000,25.00000,3.00000
530771001242,WA-17001-3028,5307710,WA-17001,PK,05,Sacajawea Elementary School,Seattle School District No. 1,King County,9501 20 AV NE,SEATTLE,WA,98115,2330,(206)252-5550,11,City: Large,No,No,No,†,252.00000,18.51000,13.6000000,54.00000,11.00000
530282000448,WA-17210-3626,5302820,WA-17210,06,08,Sacajawea Middle School,Federal Way School District,King County,1101 S DASH POINT RD,FEDERAL WAY,WA,98003,3735,(253)945-4900,21,Suburb: Large,No,No,Yes,Yes,786.00000,41.78000,18.8000000,447.00000,114.00000
530771002716,WA-17001-1796,5307710,WA-17001,KG,08,Salmon Bay K-8 School,Seattle School District No. 1,King County,1810 NW 65 ST,SEATTLE,WA,98117,5531,(206)252-1720,11,City: Large,No,No,No,†,675.00000,39.71000,17.0000000,58.00000,11.00000
530039000085,WA-17405-3282,5300390,WA-17405,09,12,Sammamish Senior High,Bellevue School District,King County,100 140th Avenue SE,Bellevue,WA,98005,3721,(425)456-7600,12,City: Midsize,No,No,No,†,1272.00000,65.30000,19.5000000,308.00000,87.00000
530771003316,WA-17001-5205,5307710,WA-17001,PK,05,Sand Point Elementary,Seattle School District No. 1,King County,6208 60 Ave NE,Seattle,WA,98115,7944,(206)252-2100,11,City: Large,No,No,Yes,Yes,221.00000,17.62000,12.5000000,81.00000,10.00000
530423000660,WA-17414-3747,5304230,WA-17414,PK,05,Sandburg Elementary,Lake Washington School District,King County,12801 - 84th Ave NE,Kirkland,WA,98034,2600,(425)936-2700,21,Suburb: Large,No,No,No,†,465.00000,27.96000,16.6000000,23.00000,2.00000
530771001244,WA-17001-3665,5307710,WA-17001,KG,05,Sanislo Elementary School,Seattle School District No. 1,King County,1812 SW MYRTLE ST,SEATTLE,WA,98106,1644,(206)252-8380,11,City: Large,No,No,Yes,Yes,218.00000,16.31000,13.4000000,104.00000,20.00000
530723003651,WA-17403-5519,5307230,WA-17403,KG,05,Sartori Elementary School,Renton School District,King County,332 Park Ave N,Renton,WA,98057,,(425)204-4500,12,City: Midsize,No,Yes,Yes,Yes,533.00000,30.77000,17.3000000,137.00000,66.00000
530354002968,WA-17401-1973,5303540,WA-17401,PK,12,Satellite High School,Highline School District,King County,18367 8th Ave S,Seattle,WA,98148,,(206)631-7630,21,Suburb: Large,No,No,No,†,0.00000,0.00000,†,–,–
530396001610,WA-17415-4466,5303960,WA-17415,PK,06,Sawyer Woods Elementary School,Kent School District,King County,31135 228th Ave SE,Black Diamond,WA,98010,1708,(253)373-7750,21,Suburb: Large,No,No,No,†,443.00000,22.09000,20.1000000,65.00000,19.00000
